City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
356,Kiama,AU,-34.6833,150.8667,53.01,92,100,7.0,Rain
357,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,71,61,16.58,Clouds
358,Blackfoot,US,43.1905,-112.345,70.54,30,96,2.57,Clouds
359,Numaligarh,IN,26.6333,93.75,73.76,97,66,3.22,Rain
360,Vostok,RU,46.4856,135.8833,30.04,74,47,4.92,Clouds
361,Salalah,OM,17.0151,54.0924,77.7,72,17,0.92,Clouds
362,Shelburne,CA,44.0787,-80.2041,45.9,75,42,17.96,Clouds
363,Tougan,BF,13.0667,-3.0667,90.84,43,84,6.73,Clouds
364,Camacha,PT,33.0833,-16.3333,69.22,68,20,16.11,Clouds
365,Bauchi,NG,10.5,10.0,80.08,63,94,2.71,Clouds
366,Ukiah,US,39.1502,-123.2078,88.05,38,0,0.92,Clear
367,Samarai,PG,-10.6167,150.6667,80.08,84,72,9.24,Clouds
368,Severomuysk,RU,56.1481,113.4267,7.43,93,76,2.95,Clouds
369,Batagay,RU,67.6333,134.6333,16.11,95,100,4.09,Clouds
370,Moncao,PT,42.0789,-8.4808,78.51,44,2,4.29,Clear
371,Anloga,GH,5.7947,0.8973,79.74,79,95,9.22,Rain
372,Avera,US,33.194,-82.5271,81.91,39,99,5.99,Clouds
373,Santa Rosa,PH,14.3122,121.1114,81.1,88,47,5.93,Clouds
374,Freeport,US,40.6576,-73.5832,59.29,55,75,9.22,Clouds
375,Ambilobe,MG,-13.2,49.05,72.3,64,21,7.23,Clouds
376,Jalalpur Pirwala,PK,29.5069,71.2192,80.87,31,1,9.26,Clear
377,Gelgaudiskis,LT,55.0792,22.9758,54.93,75,100,6.22,Clouds
378,Shetpe,KZ,44.1667,52.1167,58.89,48,10,10.94,Clear
379,Kuusamo,FI,65.9667,29.1833,42.84,75,75,14.97,Clouds
380,Asmar,AF,35.0333,71.3581,69.24,42,0,4.32,Clear
381,Bulawayo,ZW,-20.15,28.5833,75.31,32,0,15.3,Clear
382,Mitsamiouli,KM,-11.3847,43.2844,77.31,74,50,3.69,Clouds
383,Isla Mujeres,MX,21.2311,-86.731,86.16,67,14,15.37,Clouds
384,Kimbe,PG,-5.5502,150.1429,73.62,85,65,4.27,Clouds
385,Yatou,CN,37.15,122.3833,59.47,62,100,11.45,Clouds
386,Santomera,ES,38.0615,-1.0488,75.67,72,83,8.01,Clouds
387,Banes,CU,20.9625,-75.7186,86.92,57,47,15.84,Clouds
388,Dudinka,RU,69.4058,86.1778,32.36,98,100,10.22,Snow
389,Ongandjera,NA,-17.8833,15.0667,85.37,9,0,6.82,Clear
390,Jijiga,ET,9.35,42.8,69.67,57,99,4.21,Rain
391,Sabha,LY,27.0377,14.4283,79.83,31,0,8.3,Clear
392,San Luis,AR,-33.295,-66.3356,56.34,16,35,23.31,Clouds
393,Kaitangata,NZ,-46.2817,169.8464,41.25,87,97,5.64,Clouds
394,Sawtell,AU,-30.3833,153.1,68.02,83,100,17.27,Rain
395,Coquimbo,CL,-29.9533,-71.3436,62.33,72,20,13.8,Clouds
396,Kearney,US,40.6995,-99.0815,56.57,56,0,12.66,Clear
397,Faanui,PF,-16.4833,-151.75,77.97,76,16,18.79,Clouds
398,Gondar,ET,12.6,37.4667,58.48,83,70,5.73,Rain
399,Ust-Maya,RU,60.4167,134.5333,20.32,77,81,3.56,Clouds
400,Mazara Del Vallo,IT,37.6641,12.588,75.15,75,9,9.17,Clear
401,Rawson,AR,-43.3002,-65.1023,54.66,33,35,19.06,Clouds
402,Taltal,CL,-25.4,-70.4833,61.38,68,24,4.47,Clouds
403,Langxiang,CN,46.95,128.8833,35.06,100,100,2.91,Snow
404,Penzance,GB,50.1186,-5.5371,57.88,76,20,8.05,Clouds
405,Soyo,AO,-6.1349,12.3689,77.2,81,69,11.39,Clouds
406,Pulandian,CN,39.3953,121.9669,60.31,62,100,15.37,Clouds
407,Airai,TL,-8.9266,125.4092,62.35,86,91,2.86,Rain
408,Ngunguru,NZ,-35.6167,174.5,57.54,71,100,15.1,Clouds
409,Maniitsoq,GL,65.4167,-52.9,32.52,68,86,3.27,Clouds
410,Uige,AO,-7.6087,15.0613,70.75,86,85,2.68,Rain
411,Rocha,UY,-34.4833,-54.3333,63.75,70,99,15.66,Rain
412,Ibotirama,BR,-12.1853,-43.2206,104.45,15,61,3.15,Clouds
413,Nouadhibou,MR,20.931,-17.0347,75.18,69,28,12.66,Clouds
414,Antalaha,MG,-14.9003,50.2788,68.76,82,46,9.55,Clouds
415,Arimis,HN,14.7833,-86.0,85.96,74,75,4.61,Clouds
416,Leningradskiy,RU,69.3833,178.4167,15.85,75,37,11.65,Clouds
417,Saint-Max,FR,48.7043,6.21,57.22,71,0,3.44,Clear
418,Makarov,RU,48.6333,142.8,38.82,63,25,5.06,Clouds
419,Fort Nelson,CA,58.8053,-122.7002,42.39,70,75,5.75,Clouds
420,Cayenne,GF,4.9333,-52.3333,91.44,55,0,12.66,Clear
421,Bethel,US,41.3712,-73.414,58.01,59,40,5.75,Clouds
422,Gayny,RU,60.3071,54.3241,43.43,88,98,7.52,Clouds
423,Inhambane,MZ,-23.865,35.3833,72.99,86,0,7.58,Clear
424,Luis Correia,BR,-2.8792,-41.6669,89.6,66,20,17.27,Clouds
425,Almaznyy,RU,48.0448,40.045,56.35,64,68,13.31,Clouds
426,Mersing,MY,2.4312,103.8405,76.91,94,40,4.61,Clouds
427,Morro Bay,US,35.3658,-120.8499,68.88,1,1,3.0,Clear
428,Miandrivazo,MG,-19.5167,45.4667,80.8,67,0,8.9,Clear
429,Borger,NL,52.9233,6.7931,54.93,79,22,8.25,Clouds
430,Hirtshals,DK,57.5881,9.9592,53.92,73,4,24.32,Clear
431,Mungwi,ZM,-10.1732,31.3694,77.43,15,34,12.21,Clouds
432,Longyearbyen,SJ,78.2186,15.6401,39.04,81,75,6.91,Rain
433,San Policarpo,PH,12.1791,125.5072,80.17,82,10,7.87,Clear
434,Yumen,CN,40.2833,97.2,35.82,32,0,14.41,Clear
435,Paamiut,GL,61.994,-49.6678,34.39,70,10,13.67,Clear
436,Tashara,RU,55.5195,83.5094,50.59,49,100,9.8,Clouds
437,Henties Bay,NA,-22.116,14.2845,59.77,82,20,5.01,Clouds
438,Narrabri,AU,-30.3167,149.7833,55.49,88,75,11.5,Clouds
439,Pitimbu,BR,-7.4706,-34.8086,86.59,64,7,15.77,Clear
440,Maryborough,AU,-25.5333,152.7,70.11,97,26,3.31,Clouds
441,Nanakuli,US,21.3906,-158.1547,77.86,80,40,4.61,Clouds
442,Genhe,CN,50.7833,121.5167,22.51,71,32,3.42,Clouds
443,Kenai,US,60.5544,-151.2583,48.15,98,100,3.44,Rain
444,Dosso,NE,13.049,3.1937,90.7,44,84,1.99,Clouds
445,General Pico,AR,-35.6566,-63.7568,59.14,22,40,24.2,Clouds
446,Natal,BR,-5.795,-35.2094,86.65,58,40,19.57,Clouds
447,Sur,OM,22.5667,59.5289,81.41,64,0,1.7,Clear
448,Gidole,ET,5.65,37.3667,58.98,74,87,1.7,Rain
449,Gorele,TR,41.0308,39.0031,64.26,94,100,6.2,Rain
450,Kendal,GB,54.3268,-2.7476,54.59,81,45,9.04,Clouds
451,Umm Kaddadah,SD,13.6017,26.6876,94.1,17,62,7.9,Clouds
452,Saint-Augustin,CA,51.226,-58.6502,49.66,89,100,17.74,Clouds
453,Kaset Sombun,TH,16.2805,101.9542,74.95,90,100,2.24,Clouds
454,Kushima,JP,31.4583,131.2333,66.9,78,99,7.4,Clouds
455,Tianpeng,CN,30.9866,103.9393,57.67,88,100,4.27,Clouds
456,Kokoda,PG,-8.8785,147.7407,72.99,94,85,0.65,Clouds
457,Athabasca,CA,54.7169,-113.2854,55.81,51,79,4.47,Clouds
458,Sangar,RU,63.9242,127.4739,25.61,96,100,2.91,Snow
459,Koslan,RU,63.4564,48.8989,48.04,87,100,11.72,Clouds
460,Kotovo,RU,50.3211,44.8012,52.43,65,0,5.66,Clear
461,Preobrazheniye,RU,42.9019,133.9064,45.91,62,16,4.25,Clouds
462,Flin Flon,CA,54.7682,-101.865,51.64,71,75,3.44,Clouds
463,Mul,IN,20.0667,79.6667,75.74,90,14,2.3,Clouds
464,Esna,EG,25.2934,32.554,84.22,22,0,17.52,Clear
465,Tarauaca,BR,-8.1614,-70.7656,96.06,39,75,1.59,Rain
466,Fairbanks,US,64.8378,-147.7164,40.3,93,100,6.91,Rain
467,Isangel,VU,-19.55,169.2667,74.93,79,28,16.08,Clouds
468,Zeya,RU,53.75,127.2667,24.91,67,17,4.12,Clouds
469,Tapes,BR,-30.6733,-51.3958,74.98,48,3,8.25,Clear
470,Amot,NO,59.5714,7.9877,42.76,77,17,5.82,Clouds
471,Liwale,TZ,-9.7667,37.9333,73.09,57,31,4.21,Clouds
472,Magrath,CA,49.4167,-112.8686,68.32,44,51,6.91,Clouds
473,Waipawa,NZ,-41.4122,175.5153,43.41,85,18,9.93,Clouds
474,Tangshan,CN,39.6333,118.1833,51.94,73,81,13.98,Rain
475,Seoul,KR,37.5683,126.9778,60.24,67,0,8.05,Clear
476,Guilin,CN,25.2819,110.2864,68.11,57,55,6.89,Clouds
477,Hella,NO,67.2,14.4333,46.56,85,75,19.57,Clouds
478,Beloha,MG,-25.1667,45.05,75.74,58,0,7.92,Clear
479,Bekovo,RU,52.4663,43.712,50.2,69,0,4.99,Clear
480,Codrington,AU,-38.2667,141.9667,45.52,77,45,4.14,Clouds
481,Guiratinga,BR,-16.3494,-53.7583,95.95,27,28,5.79,Clouds
482,Basco,PH,20.4487,121.9702,82.54,70,6,16.02,Clear
483,Sulangan,PH,11.1373,123.7228,82.76,78,93,13.02,Clouds
484,Troitsko-Pechorsk,RU,62.7084,56.1964,43.52,89,100,7.54,Clouds
485,Kwakoa,TZ,-3.7667,37.7167,74.37,42,83,10.69,Clouds
486,Plainview,US,40.7765,-73.4673,58.91,59,10,5.99,Clear
487,Linkoping,SE,58.4109,15.6216,49.98,85,20,10.36,Clouds
488,Lasem,ID,-6.6922,111.4527,80.06,80,100,0.49,Clouds
489,Calatrava,PH,10.595,123.4838,79.14,86,99,7.83,Clouds
490,Oktyabrskoye,RU,43.0645,44.7417,53.74,100,100,0.0,Clouds
491,Kabanjahe,ID,3.1001,98.4908,63.7,96,100,2.3,Rain
492,Hami,CN,42.8,93.45,52.63,13,0,15.84,Clear
493,Honiara,SB,-9.4333,159.95,76.95,84,10,4.32,Clear
494,Tiksi,RU,71.6872,128.8694,17.55,93,99,6.22,Clouds
495,Manoel Urbano,BR,-8.8389,-69.2597,99.16,33,47,2.21,Rain
496,Ishigaki,JP,24.3448,124.1572,78.93,83,100,14.97,Clouds
497,Amga,RU,60.8953,131.9608,22.46,88,93,3.89,Clouds
498,Kihei,US,20.785,-156.4656,78.82,86,40,6.91,Clouds
499,Roma,US,43.2128,-75.4557,50.72,74,100,3.44,Clouds
500,Caramay,PH,10.1815,119.236,79.75,86,89,1.88,Clouds
501,Lazaro Cardenas,MX,17.9583,-102.2,84.74,67,13,0.54,Clouds
502,Itoman,JP,26.1247,127.6694,77.02,78,100,5.75,Clouds
503,Berlevag,NO,70.8578,29.0864,42.8,81,100,9.22,Clouds
504,Cervo,ES,43.6702,-7.4101,63.97,84,45,13.4,Clouds
505,Leshukonskoye,RU,64.8989,45.7622,48.42,84,100,12.88,Clouds
506,Sault Sainte Marie,CA,46.5168,-84.3333,46.96,63,100,12.66,Clouds
507,Road Town,VG,18.4167,-64.6167,89.69,74,40,12.66,Clouds
508,Zhuhai,CN,22.2769,113.5678,82.11,83,40,9.22,Clouds
509,Solana Beach,US,32.9912,-117.2711,83.59,83,40,5.75,Clouds
510,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,99.81,27,80,4.99,Clouds
511,Qasigiannguit,GL,68.8193,-51.1922,30.45,77,100,2.53,Clouds
512,Khargone,IN,21.8167,75.6,75.31,91,100,6.02,Clouds
513,Alikalia,SL,9.1667,-11.4,77.23,87,97,1.41,Rain
514,Aklavik,CA,68.2191,-135.0107,33.8,75,75,8.05,Clouds
515,Puerto Narino,CO,-3.7703,-70.3831,83.75,68,100,3.85,Clouds
516,Sola,VU,-13.8833,167.55,80.98,73,20,15.39,Clouds
517,Kalutara,LK,6.5831,79.9593,78.46,85,33,6.06,Clouds
518,Whitefish,US,48.4111,-114.3376,61.77,67,0,0.0,Clear
519,Nizhnevartovsk,RU,60.9344,76.5531,37.42,100,35,4.47,Fog
520,La Zumbadora,HN,15.0167,-88.9,72.88,97,99,4.52,Clouds
521,Juba,SS,4.8517,31.5825,72.01,87,100,3.71,Rain
522,Walvis Bay,NA,-22.9575,14.5053,57.78,86,29,5.1,Clouds
523,Alanya,TR,36.5438,31.9998,69.93,60,14,1.7,Clouds
524,Taldan,RU,53.6667,124.8,23.31,68,11,3.49,Clouds
525,Chumikan,RU,54.7183,135.315,30.04,55,16,3.27,Clouds
526,Dhidhdhoo,MV,6.8833,73.1,81.7,75,100,14.67,Clouds
527,Erenhot,CN,43.6475,111.9767,33.04,46,95,16.46,Clouds
528,Launceston,AU,-41.45,147.1667,37.15,92,3,0.0,Clear
529,Denizli,TR,37.8402,29.0698,63.16,69,44,1.52,Rain
530,Kushiro,JP,42.975,144.3747,44.53,86,50,5.06,Clouds
531,Mihai Bravu,RO,44.1406,26.0628,68.04,50,12,2.73,Clouds
532,Turbo,CO,8.0937,-76.7269,82.53,85,100,15.3,Clouds
533,Ca Mau,VN,9.1769,105.15,73.51,96,100,3.87,Rain
534,Nyurba,RU,63.2842,118.3319,29.89,94,100,8.9,Clouds
535,Egvekinot,RU,66.3167,-179.1667,13.06,75,6,6.42,Clear
536,Montrose,US,38.4166,-108.2673,52.74,34,3,2.48,Clear
537,Thisted,DK,56.9552,8.6949,53.15,72,5,19.39,Clear
538,Sorong,ID,-0.8833,131.25,79.38,81,100,4.09,Rain
539,Veraval,IN,20.9,70.3667,81.75,83,85,7.25,Rain
540,Tacuarembo,UY,-31.7333,-55.9833,73.98,50,95,17.25,Clouds
541,Yar-Sale,RU,66.8333,70.8333,40.15,92,100,9.71,Clouds
542,Iberia,US,29.9502,-91.7507,86.97,39,0,11.5,Clear
543,Renfrew,GB,55.872,-4.3925,56.16,82,100,10.36,Clouds
544,Puerto Palomas,MX,31.7667,-107.6167,67.48,52,31,16.2,Clouds
545,Bam,IR,29.106,58.357,71.47,6,0,8.97,Clear
546,Spencer,US,43.1414,-95.1444,59.11,38,0,12.66,Clear
547,Olinda,BR,-8.0089,-34.8553,82.13,65,20,9.22,Clouds
548,Vila Franca Do Campo,PT,37.7167,-25.4333,76.19,86,99,6.42,Clouds
549,Chitral,PK,35.8462,71.7858,65.28,35,0,0.31,Clear
550,Karratha,AU,-20.7377,116.8463,73.74,63,2,4.16,Clear
551,Paka,MY,4.6374,103.4368,73.33,100,100,0.0,Rain
552,Ust-Nera,RU,64.5667,143.2,12.7,95,98,7.27,Clouds
553,Alugan,PH,12.2188,125.4808,79.84,82,9,6.33,Clear
554,Hirara,JP,24.8,125.2833,79.9,78,95,14.88,Clouds
555,Chicama,PE,-7.8447,-79.1469,59.54,59,59,11.32,Clouds
556,Caravelas,BR,-17.7125,-39.2481,82.72,66,89,13.56,Clouds
557,Varhaug,NO,58.6147,5.6457,48.47,68,25,13.24,Clouds
558,Mangrol,IN,21.1167,70.1167,81.97,82,85,7.87,Clouds
559,College,US,64.8569,-147.8028,39.58,93,100,6.91,Rain
560,Castelo Branco,PT,39.8222,-7.4909,79.0,34,7,3.71,Clear
561,Hervey Bay,AU,-25.2986,152.8535,70.02,88,34,5.99,Clouds
562,Grand-Lahou,CI,5.1367,-5.0242,78.42,83,45,7.81,Clouds
563,Terney,RU,45.0503,136.6092,42.01,61,2,5.48,Clear
564,Nikki,BJ,9.9401,3.2108,76.75,82,46,3.53,Clouds
565,Ardrishaig,GB,56.0157,-5.4481,54.18,87,83,6.33,Clouds
566,Sharan,RU,54.8167,54.0,47.44,75,100,6.8,Clouds
567,Nioki,CD,-2.7167,17.6833,76.51,76,77,2.1,Clouds
568,Synya,RU,65.3718,58.0387,43.02,80,96,10.33,Clouds
569,Svetlaya,RU,46.5389,138.3297,40.44,61,10,4.83,Clear
570,Along,IN,28.1667,94.7667,70.11,98,72,1.1,Clouds
571,Tautira,PF,-17.7333,-149.15,76.44,81,46,18.34,Rain
572,Brae,GB,60.3964,-1.353,50.92,81,90,16.64,Clouds
573,Poum,NC,-20.2333,164.0167,75.7,78,17,14.61,Clouds
574,Blagoyevo,RU,63.3667,47.9167,47.19,83,100,11.34,Clouds
575,Bongandanga,CD,1.5,21.05,71.74,91,67,2.46,Rain
576,Araouane,ML,18.9048,-3.5265,100.45,14,36,6.98,Clouds
577,Tromso,NO,69.6496,18.957,44.62,81,75,18.41,Clouds
578,Whitehorse,CA,60.7161,-135.0538,54.37,62,75,19.57,Clouds
579,Rio Grande,BR,-32.035,-52.0986,82.51,50,18,10.02,Clouds
580,Baberu,IN,25.55,80.7167,79.56,83,87,3.44,Clouds
581,Rimavska Sobota,SK,48.3828,20.0224,56.17,75,99,2.39,Clouds
582,Biak,ID,-0.9131,122.8766,76.5,84,100,4.03,Clouds
583,Abha,SA,18.2164,42.5053,71.42,14,0,11.5,Clear
584,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.96,76,100,17.27,Clouds
585,Otradnoye,RU,59.7775,30.8181,55.45,73,100,12.12,Clouds
586,Krasnoselkup,RU,65.7,82.4667,38.73,96,100,10.8,Clouds
587,Goundam,ML,16.4145,-3.6708,95.81,26,48,10.31,Clouds
588,Sumenep,ID,-7.0167,113.8667,80.82,81,99,2.26,Clouds
589,Saint-Joseph,RE,-21.3667,55.6167,70.18,75,28,13.29,Clouds
590,Reno,US,39.5296,-119.8138,73.47,26,0,1.99,Clear
591,Bonavista,CA,48.6499,-53.1147,53.2,86,93,10.36,Clouds
592,Marzuq,YE,14.4,46.4667,75.18,53,35,5.03,Clouds
593,Sapanta,RO,47.9667,23.7,57.96,85,100,1.16,Clouds
594,Doka,SD,13.5167,35.7667,77.07,72,46,12.37,Rain
595,Hailar,CN,49.2,119.7,27.84,75,50,6.87,Clouds
596,Palmer,US,42.1584,-72.3287,58.51,48,20,8.05,Clouds
597,Vestmanna,FO,62.1564,-7.1664,49.12,87,100,10.36,Drizzle
598,Faya,SA,18.3851,42.4509,71.71,36,19,3.0,Clouds
599,Kargasok,RU,59.0556,80.8572,44.46,84,49,3.62,Clouds
600,Pilot Butte,CA,50.4668,-104.4178,60.53,52,75,8.05,Clouds
601,Svetlogorsk,BY,52.6333,29.7333,48.99,77,62,9.19,Clouds
602,Yulara,AU,-25.2406,130.9889,57.78,31,0,14.54,Clear
603,Hualmay,PE,-11.0964,-77.6139,67.41,69,33,13.51,Clouds
604,Leeton,AU,-34.5667,146.4,44.89,75,7,9.17,Clear
605,Flinders,AU,-34.5833,150.8552,52.18,88,100,13.0,Rain
606,Behat,IN,30.1667,77.6167,67.93,93,100,0.65,Clouds
607,Gumdag,TM,39.2061,54.5906,68.13,26,0,17.69,Clear
608,Mendi,PG,-6.1761,143.6513,53.85,97,83,3.31,Clouds
609,Baghdad,IQ,33.3406,44.4009,85.91,25,0,0.0,Clear
610,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,81.59,61,4,8.19,Clear
611,Stawell,AU,-37.05,142.7667,36.34,93,2,4.7,Clear
612,Puerto Colombia,CO,10.9878,-74.9547,86.09,69,99,6.62,Clouds
613,West Covina,US,34.0686,-117.939,87.85,70,0,3.44,Haze
614,Vicuna,CL,-30.0319,-70.7081,55.13,32,92,9.62,Clouds
615,Kurilsk,RU,45.2333,147.8833,46.38,70,49,7.78,Clouds
616,Bedele,ET,8.456,36.353,56.32,95,99,3.31,Clouds
617,Bac Lieu,VN,9.285,105.7244,74.8,93,100,6.58,Clouds
618,Raduzhnyy,RU,62.0961,77.475,42.35,90,87,7.74,Clouds
619,Rajaldesar,IN,28.0333,74.4667,75.24,83,80,11.7,Clouds
620,Yining,CN,29.0361,114.5636,57.02,96,100,1.72,Clouds
621,Sept-Iles,CA,50.2001,-66.3821,46.92,65,75,16.11,Clouds
622,Batagay-Alyta,RU,67.8006,130.4114,18.18,80,100,5.77,Clouds
623,Geilo,NO,60.5333,8.2076,37.71,87,36,8.99,Clouds
624,Zalari,RU,53.5584,102.5065,28.96,66,42,5.12,Clouds
625,Sokyryany,UA,48.4475,27.4168,54.09,53,45,4.72,Clouds
626,Letterkenny,IE,54.95,-7.7333,52.59,79,97,6.38,Clouds
627,Voh,NC,-20.9667,164.7,72.72,81,66,4.76,Clouds
628,Diffa,NE,13.3154,12.6113,91.08,20,17,7.07,Clouds
629,Turbat,PK,26.0023,63.044,84.47,7,0,7.9,Clear
630,Nizhniye Sergi,RU,56.6614,59.3033,43.47,89,81,8.32,Clouds
631,Chiredzi,ZW,-21.05,31.6667,76.51,47,0,4.34,Clear
632,Goose Creek,US,32.981,-80.0326,84.09,61,75,3.44,Clouds
633,Tsabong,BW,-26.0217,22.401,86.29,11,56,9.95,Clouds
634,Gimli,CA,50.6336,-96.9907,53.62,50,100,8.05,Clouds
635,Kynsperk Nad Ohri,CZ,50.1189,12.5303,55.54,90,75,4.97,Clouds
636,Palencia,ES,42.4167,-4.5,69.8,59,6,10.56,Clear
637,Puri,IN,19.8,85.85,81.12,81,72,8.55,Rain
638,Conceicao Do Araguaia,BR,-8.2578,-49.2647,106.57,17,29,3.27,Clouds
639,Richards Bay,ZA,-28.783,32.0377,70.97,84,0,14.05,Clear
640,Bowen,AU,-20.0167,148.2333,72.75,81,10,9.44,Clear
641,Qena,EG,26.1615,32.7183,81.64,25,0,13.85,Clear
642,Konstantinovskoye,RU,45.2992,42.6367,59.58,64,36,20.76,Clouds
643,Cudahy,US,33.9606,-118.1853,87.06,75,40,3.44,Haze
644,Kaeo,NZ,-35.1,173.7833,55.33,85,99,10.49,Clouds
645,Ankazoabo,MG,-22.2833,44.5167,78.8,46,12,6.06,Clouds
646,Namatanai,PG,-3.6667,152.4333,78.69,74,21,10.36,Rain
647,Praia,CV,14.9215,-23.5087,86.54,62,20,13.8,Clouds
648,Sudogda,RU,55.9539,40.8629,49.5,85,85,8.79,Clouds
649,Cap Malheureux,MU,-19.9842,57.6142,71.47,64,26,5.01,Clouds
650,Lasa,IT,46.6166,10.7002,65.28,89,94,2.24,Clouds
651,Ranong,TH,9.9658,98.6348,77.94,89,99,2.04,Clouds
652,Kozhevnikovo,RU,56.2589,83.9714,47.25,69,100,6.02,Clouds
653,Bafq,IR,31.6128,55.4107,69.57,12,0,4.54,Clear
654,Mazagao,BR,-0.115,-51.2894,95.05,35,2,7.61,Clear
655,Edd,ER,13.9297,41.6925,88.92,65,19,10.78,Clouds
656,Karaton,ID,-6.3424,106.1045,73.9,94,100,4.03,Rain
657,Providencia,MX,28.7167,-111.5833,88.05,48,16,3.87,Clouds
658,Kaoma,ZM,-14.7833,24.8,73.42,17,1,6.62,Clear
659,Chifeng,CN,42.2683,118.9636,36.34,97,100,7.25,Clouds
660,Buin,CL,-33.7333,-70.75,70.43,37,1,3.78,Clear
661,Teotlalcingo,MX,19.825,-97.9942,54.05,89,99,6.11,Clouds
662,Charters Towers,AU,-20.1,146.2667,67.89,83,15,3.2,Clouds
663,Dolores,AR,-36.3132,-57.6792,52.52,62,91,19.69,Clouds
664,Hamilton,US,39.1834,-84.5333,57.74,53,40,8.05,Clouds
665,Pinawa,CA,50.1489,-95.8811,54.21,52,100,6.06,Clouds
666,Chase,CA,50.8165,-119.6857,52.68,50,34,1.1,Clouds
667,Vangaindrano,MG,-23.35,47.6,67.41,85,0,6.98,Clear
668,Port Blair,IN,11.6667,92.75,80.64,83,40,2.3,Mist
669,Diapaga,BF,12.0708,1.7889,83.41,59,51,0.85,Clouds
670,Nyimba,ZM,-14.5566,30.8149,82.83,26,8,14.27,Clear
671,Sorgun,TR,39.8101,35.186,52.0,80,66,1.1,Clouds
672,Saint-Francois,FR,46.4154,3.9054,60.24,63,0,5.75,Clear
673,Babu,CN,24.4167,111.5167,67.93,70,26,4.88,Clouds
674,Jumla,NP,29.2747,82.1838,55.67,96,100,3.47,Clouds
675,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,81,40,16.11,Clouds
676,Kingaroy,AU,-26.5333,151.8333,62.64,100,75,0.0,Rain
677,Olafsvik,IS,64.8945,-23.7142,44.71,73,89,8.93,Rain
678,Mashhad,IR,36.297,59.6062,60.94,48,0,6.91,Clear
679,Bograd,RU,54.2344,90.8328,35.85,74,95,6.2,Clouds
680,Wiset Chai Chan,TH,14.5989,100.3617,75.42,91,98,5.06,Clouds
681,Turukhansk,RU,65.8167,87.9833,34.72,100,100,3.49,Snow
682,Bose,IT,45.4612,8.0137,64.76,85,100,5.19,Rain
683,Krasnoturansk,RU,54.3186,91.5639,37.02,67,100,6.58,Clouds
684,Windsor,CA,42.3001,-83.0165,55.9,57,75,16.11,Clouds
685,Ranchi,IN,23.35,85.3333,73.51,100,40,2.3,Haze
686,Vikhorevka,RU,56.1201,101.1636,31.59,90,84,4.16,Clouds
687,Akyab,MM,20.15,92.9,81.39,78,18,1.45,Clouds
688,Ratnagiri,IN,16.9833,73.3,76.71,81,66,3.15,Clouds
689,Bud,US,39.447,-86.1758,56.32,50,1,6.89,Clear
